user,employee_name,department,job_title,date,login_count,night_logins,unique_pcs,usb_count,file_activity_count,file_deleted,file_copied,file_accessed,emails_sent,external_emails,email_attachments,http_requests,unique_urls,cctv_anomalies,access_card_anomalies,behavioral_score,anomaly_label,risk_score
USR04101,Emily Rodriguez,Operations,Specialist,2026-01-02,43,1,1,149,356,8,64,284,62,9,6,840,159,9,5,40.79,1,67.17
USR04102,John Miller,Sales,Associate,2026-01-01,120,8,1,73,574,2,50,522,109,19,19,885,455,11,1,33.15,1,75.8
USR04103,Michael Brown,Engineering,Senior Developer,2025-12-31,75,4,4,71,279,34,17,228,80,21,10,1596,468,1,7,50.83,-1,69.67
USR04104,Maria Rodriguez,Operations,Lead,2025-12-30,45,1,8,148,580,34,3,543,18,0,0,57,41,13,8,99.58,1,75.5
USR04105,Maria Smith,Marketing,Consultant,2025-12-29,105,6,5,77,295,42,9,244,34,13,6,1242,228,5,8,54.47,1,63.07
USR04106,Maria Brown,HR,Lead,2025-12-28,121,9,7,48,759,60,32,667,37,12,10,458,391,2,5,48.22,1,69.75
USR04107,Jennifer Davis,Executive,Specialist,2025-12-27,180,1,6,117,673,67,30,576,11,0,0,1580,208,9,4,41.68,1,60.32
USR04108,Jennifer Davis,Marketing,Officer,2025-12-26,213,17,5,130,97,11,1,85,42,0,12,1449,134,5,8,64.58,-1,89.32
USR04109,Robert Martinez,Sales,Analyst,2025-12-25,162,8,4,38,292,23,42,227,19,1,2,1524,441,11,7,28.43,-1,91.45
USR04110,Emily Williams,Sales,Senior Developer,2026-01-23,63,3,6,73,314,25,39,250,191,67,33,1646,125,5,0,95.02,1,48.63
USR04111,Sarah Williams,HR,Manager,2026-01-22,93,4,4,9,876,20,132,724,74,24,10,880,376,15,2,50.14,-1,91.04
USR04112,Michael Brown,Executive,Specialist,2026-01-21,182,4,8,113,182,8,25,149,125,14,13,1370,321,1,2,40.33,-1,61.22
USR04113,Robert Brown,Operations,Officer,2026-01-20,107,0,4,29,914,73,163,678,193,61,51,599,143,8,1,49.23,1,69.38
USR04114,Jennifer Davis,Sales,Director,2026-01-19,61,2,1,36,218,32,25,161,71,10,19,1197,91,2,4,16.73,1,43.67
USR04115,Emily Rodriguez,Sales,Analyst,2026-01-18,181,10,1,140,736,38,2,696,166,28,3,448,93,11,3,44.31,1,83.66
USR04116,Jennifer Brown,Executive,Officer,2026-01-17,86,0,6,105,52,0,10,42,111,18,8,54,31,4,5,75.9,1,50.8
USR04117,James Davis,Engineering,Officer,2026-01-16,245,2,1,99,65,1,11,53,198,10,45,526,343,0,3,22.57,1,51.16
USR04118,Emily Garcia,HR,Coordinator,2026-01-15,90,7,5,81,445,55,89,301,90,25,1,1669,90,12,7,88.74,1,76.9
USR04119,Sarah Miller,Marketing,Lead,2026-01-14,82,2,6,149,803,117,47,639,47,7,14,1321,345,15,2,59.02,1,79.01
USR04120,Emily Martinez,Sales,Senior Developer,2026-01-13,192,12,1,117,409,37,10,362,6,1,0,773,342,0,7,40.44,1,68.14
USR04121,Robert Johnson,Sales,Director,2026-01-12,91,5,6,16,767,82,51,634,165,19,3,1513,335,5,8,35.15,1,67.41
USR04122,David Martinez,Legal,Senior Developer,2026-01-11,220,2,6,43,1110,3,13,1094,191,53,16,1763,289,13,1,87.34,1,58.02
USR04123,Maria Martinez,Marketing,Manager,2026-01-10,108,6,7,68,369,33,55,281,56,16,13,1092,25,3,2,71.48,1,42.54
USR04124,Emily Smith,Engineering,Director,2026-01-09,119,7,7,71,365,47,36,282,163,34,19,340,307,5,8,29.79,-1,100
USR04125,Jennifer Garcia,Finance,Manager,2026-01-08,136,6,2,123,1119,46,215,858,117,10,29,1816,114,3,3,61.71,1,61.56
USR04126,James Smith,Operations,Manager,2026-01-07,190,12,4,18,860,91,12,757,34,11,2,613,444,1,4,78.81,1,59.37
USR04127,David Johnson,IT,Consultant,2026-01-06,41,3,2,51,1043,122,122,799,164,27,33,825,172,0,4,41.0,1,58.14
USR04128,Michael Smith,Security,Consultant,2026-01-05,245,12,5,126,1107,107,48,952,98,37,21,599,147,0,1,69.2,1,65.67
USR04129,Sarah Garcia,Marketing,Director,2026-01-04,104,3,2,129,984,3,165,816,170,44,48,132,99,5,2,24.13,-1,99.9
USR04130,Jennifer Martinez,Marketing,Manager,2026-01-03,86,2,1,133,623,81,2,540,171,63,18,1225,121,7,4,85.86,1,68.2
USR04131,Michael Garcia,Operations,Lead,2026-01-02,167,4,5,6,307,36,7,264,55,6,4,360,265,13,0,90.13,-1,69.22
USR04132,Sarah Martinez,Finance,Consultant,2026-01-01,244,10,1,99,548,27,80,441,136,23,21,1566,52,4,8,61.41,1,71.01
USR04133,Robert Smith,Legal,Lead,2025-12-31,102,0,8,100,79,10,9,60,101,12,26,697,31,15,7,48.68,1,70.04
USR04134,Robert Garcia,Executive,Coordinator,2025-12-30,159,7,6,61,466,44,76,346,176,32,40,141,92,10,3,100,1,73.11
USR04135,David Brown,Marketing,Director,2025-12-29,44,3,5,77,518,27,93,398,137,39,1,378,185,8,7,84.32,-1,89.43
USR04136,Robert Smith,Sales,Consultant,2025-12-28,104,4,6,104,1008,140,176,692,101,32,19,399,223,11,5,30.07,1,100
USR04137,Sarah Johnson,Security,Coordinator,2025-12-27,147,0,7,57,1037,3,201,833,183,41,21,680,202,13,5,22.35,-1,100
USR04138,David Williams,Marketing,Lead,2025-12-26,147,1,5,80,63,9,4,50,36,3,10,1386,304,5,2,92.08,-1,46.29
USR04139,John Johnson,Engineering,Analyst,2025-12-25,211,3,1,88,91,10,9,72,191,39,46,399,362,3,6,38.98,1,74.64
USR04140,John Rodriguez,Finance,Senior Developer,2026-01-23,202,12,4,84,750,12,148,590,130,50,9,866,117,9,4,46.36,1,90.61
USR04141,Michael Jones,IT,Consultant,2026-01-22,182,2,6,136,538,45,75,418,132,8,9,148,114,1,1,69.95,-1,67.29
USR04142,Michael Miller,Security,Specialist,2026-01-21,212,13,8,117,1032,110,189,733,36,9,2,147,53,14,6,39.2,1,100
USR04143,Jennifer Davis,Executive,Specialist,2026-01-20,225,7,2,48,804,48,113,643,28,1,6,386,203,6,5,52.81,1,67.94
USR04144,Robert Miller,Operations,Associate,2026-01-19,206,2,8,149,431,59,43,329,160,31,40,979,344,4,7,35.03,-1,91.23
USR04145,Jennifer Rodriguez,Sales,Manager,2026-01-18,45,3,2,52,1093,146,64,883,126,42,29,1421,303,10,4,54.55,1,78.44
USR04146,Jennifer Brown,Executive,Coordinator,2026-01-17,110,1,2,47,467,52,38,377,109,11,20,150,116,12,7,81.88,-1,87.77
USR04147,David Davis,HR,Senior Developer,2026-01-16,222,10,6,4,478,60,40,378,8,0,2,888,20,10,5,43.21,1,64.11
USR04148,Robert Davis,Finance,Manager,2026-01-15,99,7,3,142,980,60,92,828,130,25,33,782,242,8,2,63.94,1,75.62
USR04149,Maria Martinez,Executive,Senior Developer,2026-01-14,198,10,5,120,187,15,28,144,69,23,3,915,289,13,7,35.93,1,95.84
USR04150,James Johnson,Legal,Analyst,2026-01-13,208,13,1,4,1159,3,65,1091,77,30,6,794,397,7,5,85.65,-1,84.9
USR04151,James Davis,Engineering,Officer,2026-01-12,200,13,1,63,563,46,28,489,9,0,2,1706,377,14,3,38.65,1,81.62
USR04152,Michael Johnson,Operations,Lead,2026-01-11,71,1,4,15,626,30,101,495,139,3,7,1595,300,1,8,100,1,33.97
USR04153,Emily Davis,HR,Analyst,2026-01-10,84,5,7,4,70,2,14,54,113,40,28,595,195,12,1,86.69,1,56.11
USR04154,David Williams,Engineering,Consultant,2026-01-09,78,6,5,137,1115,116,128,871,38,0,2,1586,307,4,5,100,1,60.95
USR04155,Jennifer Williams,Operations,Senior Developer,2026-01-08,120,3,5,134,147,7,0,140,49,11,1,754,258,3,6,94.74,1,47.62
USR04156,David Miller,IT,Manager,2026-01-07,88,0,5,77,237,34,23,180,180,4,28,193,39,6,8,100,1,44.87
USR04157,Sarah Jones,Sales,Coordinator,2026-01-06,132,4,8,102,772,68,70,634,142,44,35,1650,414,10,4,88.25,1,74.07
USR04158,John Miller,Executive,Coordinator,2026-01-05,220,9,7,124,454,58,2,394,178,23,6,1497,325,15,6,81.38,1,87.34
USR04159,Michael Miller,HR,Analyst,2026-01-04,163,2,3,92,762,15,74,673,94,35,25,1935,280,10,0,20.67,1,67.03
USR04160,John Martinez,Finance,Senior Developer,2026-01-03,67,0,3,96,522,74,87,361,15,0,0,1282,318,0,7,78.78,1,43.57
USR04161,Robert Brown,HR,Senior Developer,2026-01-02,94,0,7,0,946,121,16,809,141,52,29,410,324,15,0,30.22,1,85.4
USR04162,Robert Rodriguez,Operations,Senior Developer,2026-01-01,83,2,5,102,602,80,106,416,58,19,15,644,112,4,5,62.55,1,60.23
USR04163,Emily Smith,HR,Manager,2025-12-31,66,2,6,52,1060,41,205,814,55,7,5,235,75,1,1,75.94,1,40.87
USR04164,Robert Williams,Operations,Consultant,2025-12-30,159,2,4,87,880,25,16,839,157,55,18,443,230,3,4,53.26,-1,79.77
USR04165,Lisa Rodriguez,Security,Manager,2025-12-29,103,5,6,53,164,17,16,131,79,19,22,1667,219,1,4,50.62,1,43.24
USR04166,David Davis,Finance,Consultant,2025-12-28,181,10,1,27,986,117,22,847,19,6,4,853,207,8,0,67.1,-1,72.03
USR04167,Emily Garcia,Sales,Specialist,2025-12-27,239,2,5,8,985,116,28,841,69,27,4,216,201,0,5,39.64,1,62.96
USR04168,Sarah Brown,IT,Analyst,2025-12-26,169,3,5,125,1193,38,201,954,44,3,0,1521,475,1,7,68.83,1,61.29
USR04169,Robert Garcia,Executive,Associate,2025-12-25,61,4,3,131,325,7,59,259,116,37,27,1684,49,7,8,79.4,1,68.97
USR04170,Robert Miller,Operations,Consultant,2026-01-23,110,6,2,101,263,21,41,201,170,6,4,1139,230,0,5,17.41,-1,70.49
USR04171,Maria Smith,IT,Lead,2026-01-22,238,12,2,24,542,2,87,453,123,27,28,91,49,9,7,24.25,1,91.79
USR04172,Emily Davis,HR,Consultant,2026-01-21,242,9,7,38,298,42,22,234,16,5,3,583,254,13,2,31.19,1,75.75
USR04173,Emily Rodriguez,Marketing,Director,2026-01-20,186,3,1,19,824,64,65,695,149,28,3,954,53,4,5,45.44,1,53.52
USR04174,David Jones,Engineering,Coordinator,2026-01-19,113,2,8,81,848,113,51,684,182,14,46,267,216,1,1,53.38,1,56.34
USR04175,Michael Davis,Executive,Analyst,2026-01-18,214,4,7,19,724,35,9,680,163,65,42,800,225,2,0,53.02,1,49.59
USR04176,Sarah Smith,Engineering,Coordinator,2026-01-17,88,4,6,53,1195,48,28,1119,167,60,19,1527,86,4,1,71.57,1,51.39
USR04177,Sarah Garcia,IT,Associate,2026-01-16,233,2,4,99,928,133,167,628,158,43,15,1744,453,14,2,80.89,1,86.81
USR04178,Maria Miller,Security,Manager,2026-01-15,106,8,2,126,401,39,63,299,31,3,1,239,194,10,8,77.47,1,88.95
USR04179,Emily Jones,Operations,Analyst,2026-01-14,227,3,3,24,1138,46,137,955,139,47,10,1252,68,8,5,57.29,-1,83.3
USR04180,Jennifer Jones,Marketing,Coordinator,2026-01-13,85,0,3,82,754,83,75,596,54,4,8,648,382,6,2,52.66,1,57.38
USR04181,Sarah Smith,Legal,Senior Developer,2026-01-12,180,9,5,13,1127,21,103,1003,165,59,10,549,497,6,6,61.89,1,89.98
USR04182,John Davis,Marketing,Lead,2026-01-11,135,1,6,55,611,80,27,504,97,27,15,1870,422,9,1,62.13,-1,69.81
USR04183,Maria Jones,Sales,Analyst,2026-01-10,153,4,6,81,859,50,125,684,147,48,2,296,286,15,1,62.02,1,98.67
USR04184,John Smith,Sales,Coordinator,2026-01-09,115,0,7,24,378,56,75,247,151,10,24,1693,96,7,6,40.16,1,53.2
USR04185,Maria Davis,IT,Consultant,2026-01-08,113,2,4,119,1106,128,80,898,14,3,4,1496,35,9,7,38.54,1,74.96
USR04186,John Brown,Marketing,Director,2026-01-07,201,0,2,45,486,21,72,393,6,0,0,1593,79,5,4,60.89,1,37.21
USR04187,Jennifer Rodriguez,Operations,Manager,2026-01-06,61,1,2,94,175,3,2,170,146,34,0,1485,329,10,0,62.16,1,53.44
USR04188,Emily Garcia,Sales,Analyst,2026-01-05,221,8,1,6,1143,25,77,1041,177,44,8,1874,348,12,0,55.93,1,68.82
USR04189,Lisa Jones,HR,Officer,2026-01-04,225,0,8,64,700,22,35,643,80,16,21,1291,351,14,6,91.69,1,62.05
USR04190,John Davis,Sales,Associate,2026-01-03,113,1,7,83,1162,118,6,1038,196,9,22,308,198,1,6,53.56,1,57.86
USR04191,James Davis,Security,Director,2026-01-02,96,0,5,77,662,49,119,494,93,37,16,1969,488,2,8,100,-1,69.57
USR04192,Michael Jones,Marketing,Coordinator,2026-01-01,121,0,6,22,255,8,29,218,71,28,16,1941,353,3,6,41.78,1,46.22
USR04193,Jennifer Williams,Engineering,Director,2025-12-31,149,10,7,1,703,88,49,566,42,2,9,996,413,8,6,46.9,1,72.15
USR04194,Robert Williams,Legal,Consultant,2025-12-30,193,1,3,134,928,100,23,805,183,56,45,896,425,2,3,77.98,1,64.47
USR04195,Sarah Smith,Operations,Senior Developer,2025-12-29,179,7,5,8,378,34,75,269,154,14,26,731,350,0,0,92.94,1,33.54
USR04196,Sarah Martinez,Engineering,Lead,2025-12-28,120,7,3,81,1092,69,36,987,52,0,12,778,84,1,7,71.61,1,49.77
USR04197,John Williams,Legal,Consultant,2025-12-27,99,7,2,22,814,75,13,726,180,56,9,1800,246,7,2,67.18,1,63.2
USR04198,Lisa Davis,Executive,Officer,2025-12-26,108,8,5,0,1089,92,42,955,197,23,33,903,64,4,7,43.41,1,63.06
USR04199,James Garcia,IT,Consultant,2025-12-25,170,2,7,120,320,33,22,265,83,6,23,1480,492,14,8,73.75,1,76.49
USR04200,David Williams,Security,Lead,2026-01-23,165,8,3,83,1187,134,101,952,117,44,9,1470,171,3,5,30.98,1,81.74
USR04201,Sarah Davis,Sales,Manager,2026-01-22,143,9,7,118,379,51,68,260,149,8,23,1044,239,11,5,100,1,72.18
USR04202,Jennifer Martinez,Executive,Lead,2026-01-21,98,1,5,51,136,19,19,98,93,14,5,260,158,7,1,100,1,41.52
USR04203,Emily Smith,Legal,Lead,2026-01-20,224,12,6,67,1133,53,208,872,64,21,16,1200,42,13,7,16.8,1,100
USR04204,Jennifer Johnson,Security,Consultant,2026-01-19,199,14,6,105,794,85,121,588,30,12,7,1393,206,4,4,92.72,1,69.15
USR04205,Jennifer Rodriguez,Sales,Analyst,2026-01-18,243,7,4,70,983,66,170,747,175,46,52,1872,41,1,4,30.18,1,70.85
USR04206,John Smith,Sales,Senior Developer,2026-01-17,89,0,8,132,649,30,96,523,64,8,16,868,62,10,6,46.87,1,67.66
USR04207,Emily Jones,Engineering,Specialist,2026-01-16,181,6,4,138,561,9,25,527,126,1,28,1118,260,0,3,76.49,-1,55.63
USR04208,Sarah Jones,Finance,Analyst,2026-01-15,169,2,7,14,903,11,99,793,140,10,5,1020,337,14,6,58.28,1,69.12
USR04209,John Garcia,IT,Specialist,2026-01-14,83,0,6,8,145,17,1,127,7,0,0,1132,354,4,6,99.59,-1,43.47
USR04210,Sarah Johnson,Executive,Associate,2026-01-13,42,3,8,1,102,1,9,92,46,7,2,1998,229,13,3,70.02,1,47.6
USR04211,John Jones,Engineering,Officer,2026-01-12,191,9,3,89,309,8,0,301,47,2,3,1329,349,10,2,35.67,1,65.72
USR04212,Emily Garcia,Executive,Coordinator,2026-01-11,78,2,7,31,1063,51,176,836,125,2,7,1655,195,14,7,30.94,1,79.25
USR04213,James Williams,Finance,Specialist,2026-01-10,219,10,5,132,571,61,82,428,25,6,3,912,393,3,7,68.88,1,74.34
USR04214,James Rodriguez,Finance,Specialist,2026-01-09,211,3,6,84,80,1,9,70,90,29,0,74,38,0,1,48.02,-1,59.88
USR04215,Jennifer Martinez,Finance,Analyst,2026-01-08,203,5,7,19,488,15,97,376,138,33,13,1300,193,10,7,22.39,-1,93.74
USR04216,Sarah Martinez,Executive,Director,2026-01-07,250,18,5,43,731,88,63,580,88,8,11,535,250,0,4,45.78,1,72.27
USR04217,Maria Martinez,Executive,Director,2026-01-06,206,8,5,0,1144,3,187,954,154,37,20,1196,330,4,8,19.54,1,80.16
USR04218,David Martinez,Sales,Coordinator,2026-01-05,42,1,8,122,300,42,52,206,91,7,17,1915,276,7,3,69.18,1,51.12
USR04219,David Martinez,Finance,Senior Developer,2026-01-04,85,6,7,57,1137,106,73,958,156,14,23,653,152,15,0,68.78,1,72.13
USR04220,Emily Rodriguez,Security,Manager,2026-01-03,79,1,5,7,1177,30,114,1033,13,4,2,1899,487,15,4,100,-1,70.62
USR04221,Lisa Rodriguez,Operations,Lead,2026-01-02,80,3,6,148,1083,115,96,872,139,2,29,1227,303,2,0,72.08,-1,63.81
USR04222,David Miller,Executive,Manager,2026-01-01,188,7,4,128,791,95,55,641,72,11,16,1044,106,7,6,86.91,-1,82.67
USR04223,Jennifer Rodriguez,HR,Associate,2025-12-31,179,1,2,66,782,62,92,628,140,46,29,507,478,13,8,57.29,1,100
USR04224,David Garcia,Finance,Analyst,2025-12-30,125,2,5,118,172,16,28,128,196,10,51,1940,29,1,0,61.94,-1,45.59
USR04225,Jennifer Williams,IT,Director,2025-12-29,65,3,3,135,824,28,32,764,76,19,9,1683,450,15,8,100,1,79.07
USR04226,John Smith,Operations,Associate,2025-12-28,169,4,6,91,1134,47,206,881,134,4,18,1590,226,3,7,96.29,1,55.77
USR04227,Lisa Smith,Finance,Lead,2025-12-27,185,1,4,131,1162,126,199,837,37,1,7,1431,87,7,6,26.4,1,78.23
USR04228,Robert Rodriguez,HR,Specialist,2025-12-26,179,7,5,62,198,14,12,172,55,4,4,109,72,5,4,97.86,1,51.31
USR04229,Michael Davis,HR,Coordinator,2025-12-25,125,8,6,98,1188,54,219,915,37,8,7,1572,489,8,3,98.69,-1,84.87
USR04230,John Garcia,Engineering,Manager,2026-01-23,113,0,1,90,104,6,9,89,94,3,6,1802,446,14,3,54.26,1,58.99
USR04231,James Martinez,Operations,Director,2026-01-22,218,5,7,17,986,95,21,870,98,16,2,1121,494,4,2,92.73,-1,59.65
USR04232,Michael Johnson,Marketing,Consultant,2026-01-21,232,2,4,148,1183,43,53,1087,44,6,9,1444,278,14,4,100,1,65.86
USR04233,Sarah Williams,Operations,Officer,2026-01-20,147,10,1,115,1114,107,109,898,6,1,1,645,167,4,0,74.79,1,59.59
USR04234,Emily Garcia,Executive,Associate,2026-01-19,79,5,4,63,200,5,35,160,163,64,20,289,65,13,0,35.5,1,78.87
USR04235,Sarah Williams,Sales,Manager,2026-01-18,130,7,5,131,595,50,51,494,185,63,19,841,386,10,5,22.61,1,100
USR04236,Maria Jones,Marketing,Specialist,2026-01-17,72,2,5,128,308,40,20,248,175,1,34,796,399,2,1,59.8,1,44.37
USR04237,Lisa Garcia,Engineering,Specialist,2026-01-16,148,5,4,65,370,21,38,311,172,19,9,1606,276,0,3,72.69,-1,53.45
USR04238,Lisa Jones,Security,Senior Developer,2026-01-15,248,10,8,108,1155,115,171,869,55,6,11,383,38,3,8,62.2,1,78.03
USR04239,Sarah Smith,Executive,Officer,2026-01-14,150,3,1,41,1081,108,108,865,189,44,15,796,379,2,8,87.66,1,68.37
USR04240,Lisa Martinez,Finance,Officer,2026-01-13,80,0,5,133,839,71,137,631,47,7,8,1499,425,11,5,26.12,-1,96.39
USR04241,Maria Brown,HR,Consultant,2026-01-12,148,7,4,12,1056,138,1,917,71,17,21,58,53,2,2,86.81,-1,71.12
USR04242,Lisa Jones,Sales,Senior Developer,2026-01-11,50,0,2,22,768,55,106,607,65,20,3,1559,428,2,0,92.12,1,29.75
USR04243,Jennifer Garcia,IT,Associate,2026-01-10,205,6,4,132,227,9,16,202,9,0,1,1055,227,12,6,34.98,-1,92.14
USR04244,Jennifer Martinez,Finance,Senior Developer,2026-01-09,69,2,6,43,1195,113,167,915,31,7,3,1563,24,8,3,58.96,1,58.41
USR04245,Sarah Brown,Security,Officer,2026-01-08,122,0,4,18,25,3,5,17,31,7,3,748,379,11,7,30.95,1,64.37
USR04246,Sarah Miller,Sales,Specialist,2026-01-07,55,0,7,45,676,72,87,517,55,8,11,601,252,15,2,71.21,-1,80.66
USR04247,Maria Brown,IT,Manager,2026-01-06,122,9,6,109,238,25,46,167,141,38,35,461,455,15,5,17.01,1,100
USR04248,John Williams,IT,Senior Developer,2026-01-05,232,7,7,70,850,90,121,639,106,4,2,787,91,15,2,50.55,1,78.91
USR04249,David Brown,Legal,Specialist,2026-01-04,160,7,1,30,673,22,110,541,173,1,31,657,293,12,3,62.17,-1,83.54
USR04250,Lisa Rodriguez,HR,Officer,2026-01-03,193,3,7,102,681,73,20,588,77,9,8,772,28,7,2,62.62,1,50.28
USR04251,Robert Martinez,Finance,Specialist,2026-01-02,250,5,8,67,282,21,32,229,149,6,23,1658,327,12,5,58.66,1,65.71
USR04252,Lisa Brown,IT,Manager,2026-01-01,45,2,2,111,1059,150,51,858,160,34,10,595,81,10,0,47.27,-1,86.88
USR04253,James Smith,Sales,Officer,2025-12-31,43,3,7,32,568,3,65,500,37,8,3,1982,444,6,0,27.55,1,45.2
USR04254,Emily Rodriguez,Legal,Manager,2025-12-30,182,14,3,81,1031,6,36,989,187,51,43,1066,100,2,8,34.72,1,81.94
USR04255,Jennifer Davis,IT,Coordinator,2025-12-29,225,3,8,84,512,51,29,432,160,56,34,1627,215,1,3,62.89,1,53.33
USR04256,David Brown,Executive,Consultant,2025-12-28,177,2,3,149,1075,48,53,974,110,37,4,1250,192,14,1,73.88,-1,89.08
USR04257,John Brown,Engineering,Director,2025-12-27,137,4,5,20,678,70,103,505,145,37,43,1043,453,9,8,44.82,1,84.25
USR04258,Robert Brown,Marketing,Analyst,2025-12-26,179,14,4,4,285,5,20,260,185,62,15,1715,346,4,0,52.4,1,63.13
USR04259,Sarah Miller,Operations,Manager,2025-12-25,168,7,5,120,497,11,8,478,8,1,0,1831,170,3,6,18.77,1,60.21
USR04260,Michael Rodriguez,Security,Director,2026-01-23,162,12,1,26,783,69,154,560,199,52,30,271,165,13,5,32.11,-1,100
USR04261,John Williams,Sales,Consultant,2026-01-22,197,1,4,35,927,53,144,730,195,72,48,882,242,12,2,68.38,-1,94.03
USR04262,David Johnson,Operations,Lead,2026-01-21,243,6,2,113,726,85,96,545,129,13,21,144,107,5,2,57.38,1,73.72
USR04263,Lisa Brown,Engineering,Analyst,2026-01-20,191,4,5,147,76,7,8,61,135,33,11,619,70,6,3,47.8,-1,77.31
USR04264,Sarah Martinez,Engineering,Analyst,2026-01-19,109,7,4,70,306,29,11,266,49,1,8,1218,435,11,8,78.0,1,70.18
USR04265,Jennifer Johnson,IT,Specialist,2026-01-18,209,16,7,33,280,1,26,253,142,26,30,550,229,8,3,72.89,-1,87.48
USR04266,Jennifer Williams,Marketing,Director,2026-01-17,190,5,1,34,1190,162,10,1018,22,6,5,1614,225,11,1,48.42,1,62.55
USR04267,Michael Brown,HR,Coordinator,2026-01-16,215,13,7,107,598,56,79,463,139,42,18,1345,240,10,0,33.84,1,88.54
USR04268,Robert Smith,Finance,Director,2026-01-15,217,4,8,103,735,4,100,631,13,1,0,980,442,11,8,52.02,1,79.52
USR04269,Emily Martinez,Sales,Coordinator,2026-01-14,73,1,2,66,708,88,124,496,101,15,20,572,131,7,7,18.77,-1,90.47
USR04270,John Miller,Finance,Associate,2026-01-13,97,7,8,15,831,15,157,659,134,53,30,1831,293,1,1,74.26,-1,65.79
USR04271,James Martinez,Executive,Coordinator,2026-01-12,108,1,1,84,717,48,124,545,200,21,16,312,250,8,2,30.01,1,77.26
USR04272,Robert Jones,Operations,Officer,2026-01-11,70,3,2,49,919,87,102,730,83,26,14,1578,410,3,4,81.51,1,52.74
USR04273,Maria Brown,Sales,Analyst,2026-01-10,158,5,1,128,1070,160,122,788,181,1,3,1822,99,11,1,93.88,-1,81.23
USR04274,Sarah Miller,Engineering,Manager,2026-01-09,232,10,4,60,556,37,8,511,34,0,2,407,37,2,3,49.71,-1,61.13
USR04275,Maria Williams,Operations,Lead,2026-01-08,196,6,8,0,1017,44,107,866,67,7,4,1206,120,7,0,73.06,1,42.2
USR04276,Michael Rodriguez,Legal,Manager,2026-01-07,70,1,5,2,103,12,4,87,38,8,1,1039,175,12,0,16.03,1,49.4
USR04277,Robert Rodriguez,Operations,Specialist,2026-01-06,156,11,7,6,367,37,1,329,193,22,29,871,319,0,4,73.95,1,47.07
USR04278,Michael Smith,Operations,Consultant,2026-01-05,224,4,8,141,358,52,62,244,46,10,3,1231,289,6,7,34.62,1,74.49
USR04279,Sarah Williams,Sales,Lead,2026-01-04,108,0,6,106,619,25,18,576,170,1,26,1667,499,10,3,48.4,1,56.16
USR04280,Robert Williams,IT,Associate,2026-01-03,52,3,6,77,710,57,60,593,72,21,17,1569,188,8,1,52.18,-1,71.34
USR04281,James Johnson,Sales,Manager,2026-01-02,134,2,4,8,1150,17,152,981,176,59,13,1452,402,6,4,62.79,1,64.87
USR04282,David Garcia,Operations,Specialist,2026-01-01,77,5,1,90,360,26,62,272,56,16,16,1301,26,14,6,68.01,1,73.77
USR04283,Robert Davis,Sales,Coordinator,2025-12-31,208,10,5,10,69,2,13,54,40,0,11,374,242,14,8,100,1,73.87
USR04284,Sarah Williams,IT,Senior Developer,2025-12-30,120,7,1,40,1009,48,162,799,10,1,1,1906,50,1,0,62.89,-1,53.07
USR04285,Sarah Johnson,Engineering,Lead,2025-12-29,52,0,3,143,364,7,0,357,55,17,16,1035,281,3,5,23.75,1,56.6
USR04286,Maria Williams,Sales,Director,2025-12-28,113,0,2,100,380,47,36,297,40,11,10,1886,207,11,3,44.99,1,60.18
USR04287,Maria Johnson,Legal,Specialist,2025-12-27,80,1,1,92,1144,169,51,924,40,16,3,1011,52,11,8,85.16,1,73.23
USR04288,Maria Miller,Marketing,Manager,2025-12-26,107,2,5,100,849,14,79,756,129,11,38,574,281,8,2,19.61,1,67.96
USR04289,John Johnson,HR,Coordinator,2025-12-25,240,3,1,17,908,15,154,739,118,46,1,1560,240,14,0,32.63,-1,89.92
USR04290,Sarah Martinez,Marketing,Director,2026-01-23,48,0,6,68,378,13,28,337,94,31,9,203,111,3,8,96.01,-1,67.49
USR04291,Emily Jones,Operations,Lead,2026-01-22,203,16,2,92,191,21,17,153,118,46,15,1211,396,0,5,42.07,1,77.72
USR04292,Maria Martinez,Finance,Director,2026-01-21,208,10,8,38,1150,123,99,928,145,19,41,1760,70,3,6,33.99,1,71.66
USR04293,Emily Miller,Operations,Specialist,2026-01-20,99,4,2,147,193,14,12,167,184,73,20,1206,137,4,5,80.1,1,68.62
USR04294,John Garcia,Legal,Specialist,2026-01-19,239,12,4,35,197,17,11,169,118,1,0,1812,410,12,2,66.54,-1,77.95
USR04295,John Rodriguez,HR,Specialist,2026-01-18,160,6,1,125,1029,153,130,746,154,33,36,839,370,5,8,68.91,-1,100
USR04296,Emily Martinez,Security,Associate,2026-01-17,173,12,6,39,675,97,131,447,19,4,4,1393,223,5,5,52.46,1,70.94
USR04297,Robert Smith,Marketing,Analyst,2026-01-16,240,10,4,85,460,8,24,428,23,3,2,1784,86,2,4,70.93,1,45.22
USR04298,Jennifer Johnson,IT,Specialist,2026-01-15,100,1,3,105,283,5,37,241,119,44,15,264,96,11,7,41.33,1,82.8
